"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219"
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",0.434997923188162,0.0918032071712781,0.0247632553238612,0.0688603133842313,0.00125649099186706,1.59801057073548e-06,-2.55931181577247e-06,0.000168677309512494,0.029233389802673,0.00160452269919485,0.0169977928789594,0.000846729751503328,0.00335643433734822,0.00312626400584312,0.00147226703188168,0.000913511961283086,0.000465480513394521,0.0370923316300093,0.0120487817908762,0.00194149273121715,0.0039309370530982,0.013759705275727,0.00420439331976631,1.85297923040294e-05,0,0.000525611607215333,0.00204414018600519,0.000194323788924922,0.00584741307528039,1.00955208767042e-05,2.44846357163346e-05,0.000278264720414536,0.000351923462902545,0.00440674005362647,-0.00161431190995617,1.47608614582008e-08,0.000154991543303047,0.00341161069399498,0.0206842336670552,0.739335971511793,4.13033206325702,0.592129553147426,0.0491792685368449,7.96357112309301,0.0534239677082728,8.17368543515029e-06,0.000970046442131671,0.00111590576648959,0.0258832653356571,0,0.0197861292090355,3.81302459974269e-05,0.00492748594802412,0.0466230439872048,0.649667292891499,0.000538920870089673,0.023758825673367,0.00818215629269849,0.0254723877560446,0.0011624072397495,1.53495905426813e-05,0.42105407673058,1.46961401420287,5.60577817153997,4.60158183016234,0.0742445949536794,0.0581723079646056,0.00635412692820337,4.87131764271813,4.88847843212963,0.0931967915414325,1.03043298538657,0.256642428893581,0.112792424639419,0.0491404314474628,0.00565607116360396,0.0328233649095664,0.0145519811755983,2228.27308054792,6097.00619374266,7.67762050505372,2668.56602523465,177.558476876787,0.0677606819152177,0.0700567122278526,0.0075942560568685,0.0026763170052023,306.902326803886,0.195627011695903,1.93520698331176,0.000230896671943927,3.59082111792312,91.3788610924568,0.106127698903004,39.2425436587929,8.68472139871559,5.86969425831332,0.0529021653547497,0.0554660440715907,0.131691645361205,2.22304844402683,0.00642549655133836,0.177674671662344,0.374814315397649,0.0103988322019508,0.0293569311432435,0.000475672441179854,0.198448887089974,0.267111312785357,0.157722518335898,7.94622309246923e-06,-7.99450717057152e-06,5.60763387570363e-06,0.000408299274636375,0.0681011363771398,0.0259311810078848,0.767340896744554,0.953334985726756,0.0299841567719663,0.00346611355206459,0.00536600683051351,0.00512100406823071,0.111855880259904,0.0125457021755001,0.02623710349416,0.0286486841661625,0.00307879330204871,0.00268110098441365,0.00518728465601533,0.000358353685214522,0.0293735391970561,0.000348047834600929,0.035889680486637,0.00559996814202628,0.284294331260753,0.0664122665314305,0.0418889995037018,0.0103443433036332,0.000174448551299475,0.0215992728600895,0.0247364524170241,0.288000785027326,0.101220105063498,0.00225373139123125,0.00200157722359662,0.00234669308500904,0.195963217769575,0.0233708403476054,0.00521085472880482,0.00366177767688811,0.113579673584462,0.0108398769894133,1.58999320673186,0.0125077411832236,10.9866751563173,2.95043209059218,278.210488050504,0.000871144351698696,0.248955718359109,0.00503586365193648,0.154692179080267,0.00206001324284387,0.000275279309352252,0.0301330182664568,0.00209910788123538,0.353910625830146,0,0.725161981478041,0.0368353232727936,0.0211920109198869,0.131440157166317,2.03016081157287,0.0802153522157185,0.244089084557784,0.0638407707366057,0.0412222851727775,0,0.112281526736334,0.000367151586651412,0.0220127604705743,0.00438280686350287,0.013700872284886,0.00821980737411869,1.48807604969833e-09,0.00478037753863603,0.0148023172678588,0.007561083329372,0.861543184336657,1.58828810667349,0.522324623305942,0.0187428521274621,0.121131260501922,8.40342974002316,0.0691787254140645,1.84966506761776,1.74805738324661,0.867081200610946,0.632608790508849,0.00685605126915198,0.0338311066780486,0.011623056488098,0,0.176514136619609,0.0781970526348856,0.00104308554587047,0.196003672437331,0.898385407059916,0.0460640168304971,0.16950968693095,0.0516734180030799,0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0.182384606405072,0.168932390622442,0.066279260658284,0.259821849700359,0.00474094290801394,6.02955129109374e-06,-9.65669573512274e-06,0.000636446659349182,0.112520535037313,0.00617587470394588,0.0654252128167173,0.00325909808319436,0.012919055573278,0.0120331203798061,0.0056668171314835,0.003516145590381,0.00179165388516816,0.142769929486879,0.0326874806028524,0.00526713049449495,0.0106643502143495,0.0373293577874639,0.0114062355964977,5.02699971686349e-05,0,0.00157035084782814,0.00736612198247088,0.000700251745509819,0.021367691467821,3.6379519743073e-05,8.82311372858195e-05,0.00100273547187455,0.00126816701417128,0.0158798232148108,-0.00581437693124811,5.31912179075883e-08,0.0005585167896204,0.00350524809116137,0.00666745698587575,0.0183957166555751,0.136204908815977,0.0176198053373667,0.0504209155974801,0.24412329788616,0.00616260205033409,2.63474571657662e-06,0.00192363543867488,0.00355137108532114,0.0822232809082083,0,0.0628536316874291,0.000121126492845245,0.0160629181727189,0.00557901897738434,0.0332851728077034,0.000133129891573479,0.0784538699843204,0.0102828564537497,0.101538563051122,0.0044302097899112,5.85009314876339e-05,0.779014052900426,0.1233017615553,0.628144155248175,0.661819782743335,0.0676564839905865,0.0530103750307788,0.00579029203486605,0.223852135334819,0.246463788136064,0.00508666165340119,0.043607971755203,0.0140074908169811,0.288027699694579,0.14657005867541,0.0168702361355545,0.00271154262032428,0.0562242745891351,0.238757466335937,0.716357425989358,0.0723040137462608,14227.2642579558,946.647096192287,0.195506804130246,0.202131435641054,0.0219113605332783,0.00772185535531077,15.6481266811239,0.41718358138387,4.10544079623284,0.000617949024418642,1.65545801809657,2.25995384765529,0.169812717880829,0.148015407704738,0.129681549055125,0.521578996372217,0.170397549502246,0.0854705012055041,0.264215227101316,3.73497365292907,0.00713184486947956,0.197294102100746,0.648092261771314,0.0299310993502972,0.0834023551323352,0.00138628418755605,0.0503035819803983,0.121349528331291,0.420277039451544,1.18494246879229e-05,-1.19214260073474e-05,8.36211549994975e-06,0.000608856742207811,0.261597432620829,0.0954640163541399,3.21291941717161,2.11520220396167,0.0843808056586132,0.00852955316837342,0.0175088734338285,0.0127781530060429,0.426682998910473,0.048355913012997,0.0651447132143951,0.0711324828363715,0.00911123073350025,0.00865942485605369,0.0117322816716654,0.000810502344061768,0.0907637876429454,0.00108942786572085,0.105895654009311,0.0169985427645473,0.837199589235692,0.217349320933476,0.171458994048145,0.0342506702932418,0.000570875769856539,0.0706812689932745,0.0815714130205888,1.07846724442068,0.22147278024573,0.00493123531960316,0.00455310064246409,0.00513320260237269,0.435626355479188,0.00013994449032089,0.00738982139966082,0.00588213317512615,0.341680385019848,0.0369370124827775,5.5885946302161,0.0442145282520858,43.8101917572201,12.7543759737081,1226.50837801041,0.00314421485519825,0.898555243643481,0.0168981382927126,0.558329336003536,0.00804735318710458,0.00104389735723572,0.0796394706447817,0.00554779607570761,1.45819460924419,0,2.12524576216037,0.111525504159694,0.0905578517311261,0.551401432880928,8.42205513158528,0.332558844279686,0.772050245391457,0.204975104472577,0.134055283153896,0,0.343383651268041,0.00172969808299534,0.0895332524029567,0.0184499757887627,0.0552786063672971,0.0353553024098447,6.39805579597025e-09,0.0199453651514964,0.0603203859406358,0.0119947994733736,0.526065888941271,0.0787699189027642,1.93289497653297,0.0643433872834754,0.482289115103849,36.0069053610063,0.268626650528442,7.52792272645977,6.8978600827884,2.34332691147432,0.686150338537965,0.00727927293115328,0.120420315103224,0.0495012280346231,0,0.583658725043817,0.31286838942406,0.00201221298581675,0.835553309305899,3.83104224873079,0.165312048495514,0.537069138542658,0.173069572085098,0,0,0,0,0,0,0,0,0
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",67.2995966088259,0.584237853831552,1.34646887778599,0.379246824146559,0.00692022000446513,8.80116514207405e-06,-1.40956050937184e-05,0.000929003151748198,0.16352854792261,0.0089755334184409,0.0950838888732416,0.00473651833334604,0.0187755452613968,0.0174879963202728,0.00823570894456884,0.00511009108238619,0.00260384967174477,0.207490652690736,0.101147628333268,0.016298526157856,0.0329995983784297,0.11550936092144,0.0352951383299538,0.000155554692382252,0,0.00376526181922138,0.0298908766972283,0.00284154113003594,0.0796911294021071,0.000147623911405797,0.000358031818064191,0.00406898533869854,0.00514607604140848,0.0644384981428822,-0.0236892958035318,2.15843851029711e-07,0.00226639696323291,0.4048683483148,0.0181470143314268,0.0994156308461647,0.60989208231038,0.0800915702649738,5.84064843133348,1.15744268597151,0.0199848139781621,7.17106512717928e-06,0.0712374791258205,0.0248335659294077,0.578872442188886,0,0.442528689586972,0.000852805903398462,0.102396284436232,0.0332343568722174,0.128079107211528,0.000647086426337183,0.522848532863691,0.889557360552055,0.270110041135687,0.011014681839209,0.000145448901562418,28.6813380567957,2.8495666432252,1.30837050117363,0.801842000571548,0.627506748191469,0.491665633416636,0.053704347485502,1.36032176067442,2.31027729934767,0.0231020238671955,0.301361664099465,0.0636176355384369,0.921348701247218,0.466532640491056,0.0536979781624957,0.0653950612751951,0.0688098007312009,17.1216485692196,525.495778010911,0.837084159450667,42.7295684368077,2.84291926135001,3.15495178352446,3.26185544395304,0.353590179643364,0.124609889838543,3.29108746541233,0.767024323095171,7.55380660014376,4.68961877791754,17.660772289721,34.338940061688,3.08853270775375,26.727985820619,17.2437926117202,5.25394045049933,0.621306717667099,5.6041717950189,10.7060576332677,192.661545249753,0.80405078059031,22.2303508942469,37.7334577969493,0.501896560450136,1.23691109799563,0.0176008672126692,0.675602714302207,1.69519732242658,1.24320409254641,0.000827805523269946,-0.000832835564092353,0.000584180715890351,0.0425349742585789,0.344248421339184,0.411822656180336,2.4995243252053,26.6106034063593,0.313599347806967,0.0901554382672416,0.209927738353046,0.301879485553906,0.980895249676575,0.0506991621105762,1.29140694731475,1.41010648419493,0.0331435236717939,0.0613133487360507,0.424199208889696,0.0293049947807333,1.21455785151143,0.0140940524412582,1.69621113459814,0.250234963342817,13.5580391232588,1.43564298982375,0.576650772093007,0.223535282243114,0.00377156823349331,0.467031761013325,0.5345464118751,4.93736222312659,6.21133968484202,0.138299512933198,0.116464129824091,0.144064107746406,11.7400175354681,0.000762657972867747,0.226242116337579,0.342437602640546,1.1268619811921,0.0790575829667095,30.1460569876767,0.227532871746991,37.2401241850541,1.80914250193269,27.6063565392307,0.0174865022266878,4.99724828261181,0.09301511300673,3.10513995604011,0.00533567293853971,0.00181111327543922,0.319734309859216,0.0222731358602051,0.749405933037506,0,2.89706300272675,0.354046156578186,0.0295610345392338,0.1578805824998,9.19024707782615,0.367828219586238,2.46491632004843,0.526620418091375,0.458708417562547,0,2.01165069363673,0.00125957997472091,0.292188974306333,0.0417953444055009,0.0881827270666223,0.0328920329667471,5.98884997022412e-09,0.0183663103724353,0.0529051170532772,0.75183682591958,1.40229749562861,272.89361742238,10.9949448576373,0.203954525639672,0.765081353328093,10.5710202727566,0.188363986990824,4.83626649636963,1.51429002369029,2.38005048189585,1.21138260175053,0.0126094423190319,0.11016561025868,0.0198103177758932,0,0.369650481068818,1.32495746943229,0.00192581260558518,0.153669122981342,0.670175596712373,0.223232926094327,1.23233524074349,0.325406401214667,0,0,0,0,0,0,0,0,0
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
